,carat,depth,table,price,x,y,z,Fair,Good,Ideal,Premium,Very Good,D,E,F,G,H,I,J,I1,IF,SI1,SI2,VS1,VS2,VVS1,VVS2
43736,0.0003540299441693822,0.04352485784200052,0.04026222894475327,0.9982256072854345,0.0035333576780826577,0.003554182968916151,0.0022213643555725943,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
46308,0.0005631007243676663,0.11674955018556284,0.10698913762985661,0.987303270057975,0.007996030286020863,0.008108650430894397,0.00501159644687223,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3164,0.0001917868101493303,0.018279680342358044,0.0167813458880664,0.9996887479033841,0.0016631512442637235,0.0016751379198980568,0.0010188674289183172,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25750,0.00014702635414626196,0.004288268662599307,0.003743726610205744,0.9999834114642289,0.0005581556037034018,0.0005608783139653697,0.0003525909789248319,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
23037,0.000518397917071014,0.09346871535068282,0.09268326396118129,0.9912396535509389,0.007069062505513827,0.0070376444499337665,0.004194310419938204,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21067,0.00013955925623612407,0.0066317693079646555,0.006166571787177576,0.9999582987523216,0.0007562164349538816,0.0007648712725499203,0.000466279375486585,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
33572,0.000455040400522362,0.07448292871708136,0.06442414091606072,0.9951015074581127,0.005568257532707851,0.005616156522236521,0.003472676740828552,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40848,0.00045071843378004104,0.05264051141695196,0.04592225551721173,0.9975334392905436,0.004430647245271724,0.004447655488055877,0.0027468312096406273,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5082,0.00023981046988325128,0.016866669715122008,0.014921540348291192,0.9997432033355098,0.0016200529521001865,0.0016280466344296282,0.0010285204597214998,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10885,0.00024796483718549236,0.012275284088769416,0.01188591781550294,0.9998516038248078,0.0014222115455101796,0.0014160636569849193,0.0008504579126609864,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
11994,0.0001962052260401917,0.01212198624248313,0.010490180402148863,0.9998696024048185,0.0012665921522594552,0.001239395388253884,0.0007828782781603689,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10659,0.00024799718898201875,0.012751188800158797,0.012193195124949254,0.9998420002458389,0.001401184117748406,0.0013929175447823386,0.0008617902317125151,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
22734,0.000186005917810008,0.0060730932164967605,0.00511516273977522,0.999967814146603,0.0007328633161714315,0.0007244930498699812,0.0004761751495936205,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18672,0.00014144499031790397,0.008093796668191171,0.007596119850405954,0.9999375009974045,0.0008591473485976389,0.0008617667002701928,0.0005317283895284168,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
836,0.00028588974482692556,0.02172064768624081,0.019524177695497358,0.9995681688034094,0.002098849102265966,0.0020779303404493614,0.0013004496929322348,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
52537,0.0002844292789051539,0.024690041571627942,0.021727236583032588,0.9994528828194991,0.002247781384681008,0.0022675334179383102,0.001410295174571388,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4515,0.0002751003338436471,0.017056220698306118,0.016506020030618827,0.9997146131878135,0.0017551401299224685,0.0017331321032149766,0.0010811443120055332,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2080,0.00026043657844994334,0.020063262339847485,0.01832701848351453,0.999626323951696,0.0019034377091650177,0.0019195140411681006,0.0011928638346287528,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
22919,0.00013778224387616395,0.005702907445205461,0.005018558551780806,0.9999706030721064,0.0006697494503649294,0.000665187124408765,0.00041699659239342337,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
52906,0.0002975942184960295,0.02442591507655723,0.02202970188866712,0.9994527909490031,0.002264807948554199,0.0022261593487495194,0.0014184036128317252,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
39710,0.00040279083035682256,0.056665346361562084,0.054010588616028476,0.9969073051331359,0.004485625156246433,0.004449007808032176,0.002764609790176373,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30162,0.0005516601730411226,0.0877139675135385,0.07861157465835997,0.9929883114740206,0.0064406325202551054,0.00648200703323319,0.004109868289156363,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21885,0.00015068716599006906,0.005997349206404749,0.0065297771929029936,0.9999600335100984,0.0007494175055239435,0.000737362532244738,0.00044402484911740356,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
17756,0.0001286620174698262,0.008782581192505528,0.008111301101358609,0.999927635770932,0.0008544836160224329,0.0008698671181112163,0.0005412195734872038,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9536,0.00021862526835992373,0.013398914961860672,0.01233825771932243,0.9998317965886018,0.001378854415299717,0.001389677448386842,0.0008571842205002951,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
52368,0.000291359057855375,0.02470565161814755,0.02394731982372945,0.9994014806436424,0.0023069251430192705,0.002318898802931135,0.0014328479694531455,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
52203,0.0002821043030682978,0.024905779899458295,0.02135932580374255,0.9994552451562552,0.002309225223687638,0.002293104977798021,0.001422611699758702,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
35257,0.00037820338355513586,0.06907773564345275,0.06340468489012571,0.9955647890642546,0.004950014873001043,0.004972262130857227,0.003081245213081548,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
37201,0.00047051812412418403,0.06311080056187425,0.05830333277190976,0.9962709845585983,0.0050734128166433756,0.005104098781260171,0.003140197045785315,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
53883,0.00025461486726088064,0.022333361214025817,0.020005453856212052,0.9995452217612857,0.0020732924905528852,0.0020878419115392213,0.001276711691550987,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25421,0.00010659886145702222,0.004433383112252315,0.003953335259333274,0.9999820347938542,0.0005132276309884447,0.0005167573946128494,0.0003233263479954714,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17331,0.0001667980273393797,0.008929446118771967,0.00819610996409021,0.9999254156190057,0.0009634023992877968,0.0009677161413741601,0.0005996101500044944,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
24570,0.00011654746801089167,0.004863914331654545,0.004584200408428406,0.9999772755334505,0.0005609818126924252,0.0005679746607730787,0.00035352731963303805,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
47429,0.000275096669723174,0.03333524350763167,0.03020669314607401,0.9989784947594476,0.00275096669723174,0.0027779369589693063,0.0017099145941616893,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
21341,0.00011072012451704636,0.006495580638333386,0.005905073307575805,0.9999608959953814,0.0006906826815110986,0.000688573726758393,0.00042495438267018743,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
28985,0.000593947699642487,0.0914099996279047,0.08257321677956526,0.9923272542807405,0.006823155281258814,0.006852128339777961,0.004316985719352711,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
49237,0.00024452945126079566,0.028432542077970947,0.02732976219973599,0.9992144635833298,0.002517214939449367,0.002545983110185931,0.0015007395734240989,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11580,0.00023805863913275302,0.012894842953024122,0.011704549757360357,0.9998462843575626,0.0012914681172951851,0.0013033710492518229,0.0008431243469285003,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1568,0.0003026027607258031,0.02108243409891859,0.019286769364941295,0.9995867019140265,0.0020217854782559152,0.0020350866985075987,0.0012868930593503934,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
49177,0.000346846831064635,0.030830829427967558,0.028422170878907593,0.9991115661500737,0.002712149526241521,0.0026928802578490415,0.0017294168382250552,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26112,0.00011049540615713607,0.0041663267851014246,0.003899837864369509,0.9999834257220815,0.00048292992220442415,0.0004887796790009784,0.0003113370561721658,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
16033,0.0004885784268469957,0.10243861016225345,0.09445849585708585,0.9901856117432448,0.0069866715039120396,0.0069378136612273395,0.004380919894061396,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
38142,0.0002951144500728195,0.060695205231643214,0.05705546034741177,0.9965031264125539,0.0042299737843770795,0.004190625191034037,0.002597007160640812,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26782,9.141086589814978e-05,0.003602309781117876,0.0036083236538743332,0.9999867619437068,0.0004444251967021887,0.00044923629490735444,0.0002676173376623464,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
46332,0.00031815714284563106,0.03579267857013349,0.03352012754980756,0.9987861734332488,0.002977041836626976,0.0029940859692794202,0.001880535969319712,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29923,0.0004318557342900777,0.08511737214556048,0.07801264877498178,0.9932681888671787,0.006032049449922698,0.0060877727704762566,0.0037056008168116347,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52528,0.0003002222157703232,0.023622748030349115,0.024096783107881204,0.9994239551301549,0.0023385730491583072,0.0023543742184093767,0.0014023537710324307,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3015,0.00016021603752900025,0.01850041791844305,0.016626192573764177,0.9996876152988751,0.0015749538783511156,0.0015900685988727192,0.0009703650574869637,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6114,0.00019342519645128718,0.015474015716102974,0.013816085460806227,0.9997821842547052,0.001477065136537102,0.0014846011831520874,0.000911861640413211,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11218,0.0001874339082295591,0.012515748065651205,0.011890968371552674,0.9998490523944545,0.0012576210616692999,0.001265682735141539,0.0007839977451752526,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
50073,0.00023133085715519515,0.027442189917430013,0.026761805043444144,0.999258584927245,0.002345059865671292,0.0023359880673514805,0.0014152005378906057,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
39022,0.00040592327658977586,0.05654605643657575,0.05475244195862093,0.9968720466948915,0.00461619726168373,0.004653957566482779,0.0027753824027300956,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37407,0.00046632453693383496,0.06244693798940051,0.05474244564005889,0.9965152604477386,0.005038332496872086,0.005068744966672119,0.003112209409536681,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
14804,0.00022152826138902492,0.010287638199353959,0.009733817545881398,0.9998980161786443,0.0011898752827637776,0.001176449327528079,0.0007250015827277179,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
47764,0.00030608793816536074,0.03303638780888204,0.029553318167690003,0.9990077016328067,0.002812842604174781,0.0027811783347093983,0.0017520895770844786,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50893,0.00030621246443448906,0.026351523347813075,0.026739679992870878,0.9992877184432551,0.0024842025283699394,0.002466951121922926,0.0015138109157254319,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
40349,0.0003798243720435085,0.05379373083127829,0.050348812108092986,0.9972598047374909,0.004328231216309748,0.004284065591653526,0.002623438104579582,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
40803,0.00034977836561226304,0.0515283250804407,0.05204019585938548,0.9972949009774037,0.004060841512961883,0.004103497411207281,0.0024655109185840007,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
36193,0.00042795738625502663,0.06665436290922039,0.05777424714442859,0.9960708165085744,0.005081993961778441,0.005114090765747568,0.0031775835929435726,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13011,0.0002274547641645245,0.011502184008970264,0.01054058663201455,0.9998763494614503,0.00127411652446632,0.0012593227186670013,0.0007877701588137189,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
8251,0.00023310016738036556,0.013826039339717761,0.013026185824196899,0.9998168944010777,0.0014991540176619586,0.0014900128346274346,0.0009026918246592588,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
940,0.00025283923311090144,0.021266203990423765,0.0193958863756308,0.9995808585726871,0.002005396109194684,0.002012323211471695,0.0012330242053079578,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9547,0.0002423827753208522,0.013395976600322098,0.012551965150544131,0.9998289481985152,0.0014413118603900674,0.0014586249157701283,0.0008981147478406577,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18064,0.0001645076478220559,0.008499561804139555,0.007814113271547655,0.9999323193450631,0.0009171301366079616,0.0009267264160642482,0.0005716640761816443,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
43224,0.0002858195382334742,0.04444493819530524,0.0393001865071027,0.9982247372804086,0.003401252504978343,0.0033798160396108327,0.0021079190944718724,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
44014,0.00032938913707606163,0.040172557502217716,0.03681408002614806,0.99850118807763,0.003326184423415132,0.003293891370760616,0.0020602967593581108,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10435,0.00024238566093615798,0.0131013628799113,0.011910329890828453,0.9998408513616518,0.0013937175503829086,0.0014125233344210587,0.00087969278667347,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
39656,0.00038522103471496483,0.05686596226744719,0.05227999756845951,0.9969887255599209,0.00442086996982412,0.00440252611102817,0.0027332349605966554,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
45692,0.000300170541621766,0.03637360680828459,0.032371332919994375,0.99880276300419,0.003031133900690382,0.0030487909913740154,0.0018775373093596736,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
23801,0.00012644015711345377,0.005234622504496986,0.005057606284538151,0.9999730558912681,0.000613656229190629,0.0006085986229060909,0.0003793204713403613,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32652,0.00038439920381040644,0.07712784024841059,0.07067985360384893,0.9944779401804709,0.00540638880197862,0.005356788904712761,0.0033479930654454755,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
29804,0.00042007871371730504,0.08639618878785907,0.08261548036440332,0.9927860267518975,0.006035130853738615,0.005993122982366886,0.003710695304502861,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11707,0.0005648687700292805,0.10217479222588456,0.0946985879166735,0.9901817262866212,0.007426362947149658,0.007492818096564867,0.0045854053096494535,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21152,0.00012682182157859823,0.00674950033486099,0.006126138838966186,0.9999578203112525,0.0007276133322772118,0.0007211647650783001,0.00045462398752328014,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
31928,0.00038427553391680145,0.07992931105469471,0.07429326989058162,0.9939927143981265,0.005431094212690795,0.005405475843763007,0.003381624698467853,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
35329,0.00044353098894312675,0.06885818603342042,0.06098551097967992,0.9957270701773194,0.005266930493699629,0.005311283592593943,0.0032821293181791375,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5464,0.0002606882805548507,0.016162673394400744,0.015901985113845895,0.9997395559278525,0.0016579774643288507,0.0016814394095787872,0.0010349324738027574,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3720,0.0005223233592348341,0.10968790543931518,0.0992414382546185,0.9889322268179528,0.007399580922493485,0.007469224037058129,0.004683499454472347,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
42830,0.0003974061625653526,0.046364052299291136,0.04415624028503918,0.9979310304418855,0.0037753585443708495,0.00376799917099001,0.002377077602011276,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8013,0.00023793926860347808,0.014183952516751022,0.0133985219213609,0.9998069461318962,0.001499248401200556,0.0014900080412547899,0.0009171057246172893,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
48125,0.0002782327177711537,0.031069320151112162,0.029884254871716507,0.9990615551079018,0.002710192769400497,0.0027411075158195143,0.0016436340179444078,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
43397,0.0003537520381191953,0.0432992494657895,0.03891272419311148,0.9982882515723691,0.0036224208703405595,0.0036507210333900954,0.00222863784015093,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6113,0.0002562233526537133,0.015775320143777638,0.014067164459419551,0.9997734740801753,0.001612699925526313,0.0016026519509124417,0.0010098214486940463,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
50461,0.0003441277592702486,0.02801552912007793,0.024706608357864,0.9992940701886065,0.002567722511478009,0.002585370088876483,0.00163681280370849,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
11095,0.0002231801457236332,0.012579244577150235,0.011970571452449418,0.9998470528418767,0.001343138695173138,0.0013390808743417991,0.000831853270424451,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
23024,0.00047126798816732844,0.09802374153880432,0.08797002445790132,0.9912336684452809,0.006707714364914975,0.006754841163731708,0.004194285094689223,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26281,7.547306224553071e-05,0.0037673108381382557,0.0035516735174367397,0.9999863633825906,0.0004407880526104525,0.00044395918967959246,0.0002625701493247875,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52424,0.00030622974265848027,0.025055160762966565,0.02266895497601737,0.9994225237672218,0.002302688584405975,0.0023345046615652976,0.0014595625396839253,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
28683,0.0003513281565748438,0.08885674626705424,0.0834404371865254,0.9925020423239337,0.005840830603056778,0.005914023969009871,0.0035571975853202933,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
30985,0.0004928025382928199,0.08191177325677952,0.07725012762427988,0.9935964690984964,0.006086777297292398,0.00612673425985668,0.003755954481042573,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
42620,0.0006249314262491285,0.12166633704787717,0.111315910300626,0.9862199070494058,0.008534219789714659,0.008631865325066086,0.005350975337258162,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
16151,0.00018895544690897124,0.009726559070396225,0.008518483262289687,0.9999150534789495,0.001064036000216912,0.0010516454791081268,0.0006644416944585957,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
48372,0.0002901062357561819,0.031606310948173504,0.02850166526727401,0.9990851592796228,0.0027178373665579145,0.0026923894511407054,0.0016795624175357897,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20208,0.00012145177487946842,0.0072292723142540725,0.006361759636543584,0.9999529465076233,0.000750687637112143,0.0007553143713932655,0.00047077021310422526,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3181,0.0002753556059247965,0.01921503250040428,0.017359375156128478,0.9996605693356744,0.001828720382826638,0.0018376993699763594,0.0011762473166135332,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
14627,0.00018460160531262555,0.01046640294341308,0.009653478442953813,0.9998971355649001,0.0011093032245850433,0.0011160775954222038,0.0006875986399717978,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
38070,0.0002951126988930267,0.06079321597196351,0.057055121785985166,0.9964972132621203,0.004220111594170282,0.00419060032428098,0.0025969917502586355,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
51295,0.00022857093600284,0.026074017884768416,0.024126932133633112,0.9993629257457505,0.002209519048027453,0.002230683023583272,0.0013671928209058762,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
29596,0.000492362226192757,0.08806250102761883,0.07596445775545393,0.9931649476916756,0.006358506463975033,0.006414776432682776,0.0039951677782498,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12357,0.000237017190623733,0.011468573739858049,0.011277430844193748,0.9998684872199575,0.0013360888406934626,0.0013456459854766776,0.0008047115907467064,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
32990,0.00046540368182103055,0.07654665819424844,0.07103529880426256,0.9944941832596758,0.005646081508407765,0.005609339112474526,0.0035150225442798885,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3751,0.0002257579336741716,0.017771201445633506,0.01649769515311254,0.9997024396289598,0.0017105504974543001,0.0017192334949033068,0.0010535370238128007,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25081,0.00011026752618295297,0.0045062662366766775,0.004484212731440088,0.9999794391111395,0.0005381055277728105,0.0005432513456613483,0.00033153769539007855,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36244,0.00043675525962881437,0.06583286596356275,0.05965437692491123,0.9960150432998571,0.005049316904001415,0.005091927173233495,0.0031318547885578396,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31392,0.0003908863162228769,0.08143464921309936,0.07035953692011784,0.9941541975935169,0.005589674321987139,0.005628762953609427,0.0035049473021317957,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25643,0.00013823691921899885,0.004284656749922204,0.003988926027214893,0.9999824902707679,0.0005543231686095179,0.000551572185142473,0.00034456067924735535,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
